"","Symbol","Date","Open","High","Low","Close","Adj.Close","Volume"
"564","COP","2018-02-01",59,59.970001,58.150002,59.349998,59.032291,7011000
"565","COP","2018-02-02",59.169998,59.439999,57.610001,57.720001,57.411022,8433300
"566","COP","2018-02-05",57.139999,58.470001,55.41,55.939999,55.640545,11060300
"567","COP","2018-02-06",54.75,56.540001,54.419998,55.939999,55.640545,11013500
"568","COP","2018-02-07",56.060001,56.970001,55.630001,55.630001,55.332207,7721700
"569","COP","2018-02-08",55.619999,55.830002,53.23,53.240002,52.955002,8618400
"570","COP","2018-02-09",53.240002,53.599998,50.18,52.02,52.02,9685600
"571","COP","2018-02-12",52.630001,53.959999,52.549999,53.41,53.41,7035400
"572","COP","2018-02-13",52.93,53.939999,52.610001,53.32,53.32,5438300
"573","COP","2018-02-14",52.700001,55.860001,52.540001,55.509998,55.509998,6612400
"574","COP","2018-02-15",55.639999,55.709999,53.759998,54.540001,54.540001,6190800
"575","COP","2018-02-16",54.389999,55.060001,54.23,54.650002,54.650002,4889700
"576","COST","2018-01-17",192.529999,192.559998,191.339996,192.289993,191.77681,2585200
"577","COST","2018-01-18",192.229996,193.029999,191.220001,191.509995,190.998886,1908000
"578","COST","2018-01-19",191.710007,192.639999,191.160004,192.289993,191.77681,2353800
"579","COST","2018-01-22",192.5,194.759995,192.059998,194.380005,193.861237,3009100
"580","COST","2018-01-23",193.610001,194.100006,192.070007,193.419998,192.903793,2316400
"581","COST","2018-01-24",194.429993,194.75,191.929993,194.240005,193.721619,2799200
"582","COST","2018-01-25",195,198.449997,194.740005,197.949997,197.421707,3558700
"583","COST","2018-01-26",197.75,199.229996,195.690002,198.910004,198.37915,2756200
"584","COST","2018-01-29",198.369995,199.880005,197.559998,198.320007,197.790726,2031100
"585","COST","2018-01-30",197.589996,198.789993,196.080002,197.910004,197.381821,2285000
"586","COST","2018-01-31",197.440002,198.470001,194.100006,194.869995,194.34993,2682300
"587","COST","2018-02-01",193.410004,195.399994,192.440002,193.470001,192.953674,2096600
"588","COST","2018-02-02",191.25,193.600006,190.800003,190.990005,190.480286,2386600
"589","COST","2018-02-05",190.660004,192.100006,182.529999,182.770004,182.282227,3407200
"590","COST","2018-02-06",178.910004,185.240005,176.199997,185.009995,184.516235,4067900
"591","COST","2018-02-07",184.600006,186.190002,183.070007,183.190002,182.701111,2594800
"592","COST","2018-02-08",184.509995,184.509995,178.529999,178.610001,178.133331,3013200
"593","COST","2018-02-09",179.779999,182.070007,175.789993,180.720001,180.237701,2777200
"594","COST","2018-02-12",181.839996,183.259995,180.380005,181.059998,180.576782,1596200
"595","COST","2018-02-13",180.220001,184.600006,180.050003,184.149994,183.658539,2123900
"596","COST","2018-02-14",182.710007,188.479996,182.309998,187.350006,186.850006,2191000
"597","COST","2018-02-15",188.089996,191.710007,186.570007,191.479996,191.479996,2072900
"598","COST","2018-02-16",191.449997,194.619995,191.039993,191.559998,191.559998,1969300
"599","CSCO","2018-01-17",40.84,41.32,40.709999,41.200001,41.200001,24427100
"600","CSCO","2018-01-18",41.240002,41.48,41.029999,41.299999,41.299999,19610200
"601","CSCO","2018-01-19",41.279999,41.52,41.099998,41.290001,41.290001,24582000
"602","CSCO","2018-01-22",41.200001,41.66,41.02,41.66,41.66,22995100
"603","CSCO","2018-01-23",41.540001,42.130001,41.540001,42.099998,42.099998,23984500
"604","CSCO","2018-01-24",42.200001,42.689999,42.009998,42.169998,42.169998,26696200
"605","CSCO","2018-01-25",42.27,42.470001,41.82,41.900002,41.900002,19207500
"606","CSCO","2018-01-26",42.150002,42.560001,41.950001,42.560001,42.560001,23380400
"607","CSCO","2018-01-29",42.299999,42.98,42.299999,42.849998,42.849998,23625900
"608","CSCO","2018-01-30",42.689999,42.860001,41.970001,42.25,42.25,28993900
"609","CSCO","2018-01-31",41.98,42.009998,41.349998,41.540001,41.540001,36512100
"610","CSCO","2018-02-01",41.09,42.110001,40.669998,41.700001,41.700001,26148500
"611","CSCO","2018-02-02",41.5,41.950001,40.869999,40.93,40.93,27224200
"612","CSCO","2018-02-05",40.869999,41.41,38.720001,38.779999,38.779999,52399600
"613","CSCO","2018-02-06",38.330002,40.310001,37.349998,40.169998,40.169998,55171600
"614","CSCO","2018-02-07",40.310001,41.209999,40.029999,40.34,40.34,32690800
"615","CSCO","2018-02-08",40.439999,40.759998,38.720001,38.77,38.77,42982100
"616","CSCO","2018-02-09",39,39.919998,38.23,39.529999,39.529999,51304200
"617","CSCO","2018-02-12",40.52,40.91,40.23,40.599998,40.599998,38210700
"618","CSCO","2018-02-13",40.5,41.310001,40.220001,41.23,41.23,30999100
"619","CSCO","2018-02-14",41.040001,42.259998,40.990002,42.09,42.09,43835900
"620","CSCO","2018-02-15",45.07,45.130001,43.259998,44.080002,44.080002,72267500
"621","CSCO","2018-02-16",43.889999,45.09,43.790001,44.330002,44.330002,38609000
"622","CVS","2018-01-17",79.599998,79.970001,78.93,79.5,79.008957,7448700
"623","CVS","2018-01-18",79.919998,80.690002,79.260002,79.349998,78.859879,8065800
"624","CVS","2018-01-19",79.580002,80.040001,79.110001,79.860001,79.36673,7963600
"625","CVS","2018-01-22",80.089996,80.980003,79.93,80.949997,80.449997,7016200
"626","CVS","2018-01-23",80.480003,80.699997,79.699997,80.440002,80.440002,5780600
"627","CVS","2018-01-24",80.760002,81.190002,80.349998,80.919998,80.919998,7308500
"628","CVS","2018-01-25",81.300003,81.989998,80.760002,81.580002,81.580002,6357400
"629","CVS","2018-01-26",81.639999,82.010002,80.919998,82.010002,82.010002,5883300
"630","CVS","2018-01-29",82,83.879997,81.75,83.629997,83.629997,8372900
"631","CVS","2018-01-30",78.489998,80.940002,78.18,80.190002,80.190002,16517900
"632","CVS","2018-01-31",80.599998,81.269997,78.040001,78.690002,78.690002,12472400
"633","CVS","2018-02-01",78.300003,79.199997,77.599998,78.790001,78.790001,9150000
"634","CVS","2018-02-02",78.360001,78.540001,75.580002,76.449997,76.449997,10395600
"635","CVS","2018-02-05",75.309998,76.400002,73.290001,73.32,73.32,12199500
"636","CVS","2018-02-06",72.5,74.650002,71.769997,74.019997,74.019997,11241200
"637","CVS","2018-02-07",73.839996,75.559998,73.57,74.349998,74.349998,9611100
"638","CVS","2018-02-08",74,75.339996,70.5,70.550003,70.550003,11725200
"639","CVS","2018-02-09",71.010002,71.349998,67.309998,69.389999,69.389999,16718500
"640","CVS","2018-02-12",70.089996,70.639999,69.5,69.870003,69.870003,8943800
"641","CVS","2018-02-13",69.709999,71.220001,69.599998,70.110001,70.110001,8796200
"642","CVS","2018-02-14",69.660004,70.220001,69.559998,69.790001,69.790001,6577000
"643","CVS","2018-02-15",70.589996,70.940002,69.089996,70.489998,70.489998,6770200
"644","CVS","2018-02-16",70.370003,72.209999,70.32,71.900002,71.900002,6443800
"645","CVX","2018-01-17",132.190002,132.800003,130.960007,132.360001,131.055389,5632700
"646","CVX","2018-01-18",132.350006,132.5,131.029999,131.589996,130.292969,5890000
"647","CVX","2018-01-19",131.830002,132,130.210007,131.300003,130.005829,6048900
"648","CVX","2018-01-22",131.300003,132.559998,131.279999,132.559998,131.253403,5248800
"649","CVX","2018-01-23",132.380005,132.559998,130.729996,131.020004,129.728592,5747300
"650","CVX","2018-01-24",131.380005,132.669998,131.070007,131.389999,130.09494,6868200
"651","CVX","2018-01-25",131.759995,131.869995,130.339996,130.649994,129.362228,4597200
"652","CVX","2018-01-26",130.710007,131.75,130.369995,131.190002,129.896912,6310500
"653","CVX","2018-01-29",130.059998,131.580002,128.320007,128.479996,127.213623,6350700
"654","CVX","2018-01-30",127.610001,128.009995,125.190002,125.230003,123.995667,8084000
"655","CVX","2018-01-31",125.419998,125.82,124.050003,125.349998,124.114479,9626800
"656","CVX","2018-02-01",125.599998,125.629997,124.059998,125.57,124.332306,7844500
"657","CVX","2018-02-02",123.949997,123.949997,117.639999,118.580002,117.411209,13182600
"658","CVX","2018-02-05",116.989998,118.300003,108.019997,112.620003,111.509956,15414700
"659","CVX","2018-02-06",111.199997,117.629997,110.760002,117.18,116.025009,18416300
"660","CVX","2018-02-07",117.400002,119.269997,115.230003,115.290001,114.153633,11535700
"661","CVX","2018-02-08",115.169998,115.889999,112.209999,112.300003,111.193108,9927500
"662","CVX","2018-02-09",113.339996,114.620003,109.5,113.5,112.381279,10922400
"663","CVX","2018-02-12",114.800003,115.849998,112.910004,113.980003,112.856552,8358200
"664","CVX","2018-02-13",113.339996,113.610001,111.860001,113.290001,112.173347,7065900
"665","CVX","2018-02-14",112.5,114.050003,111.400002,113.629997,112.509995,7031900
"666","CVX","2018-02-15",112.860001,113.019997,110.839996,112.529999,112.529999,5405000
"667","CVX","2018-02-16",112.349998,112.940002,111.209999,112.139999,112.139999,5933200
"668","DHR","2018-01-17",100.050003,100.18,99.080002,99.589996,99.589996,2542400
"669","DHR","2018-01-18",99.540001,100.07,99.110001,99.739998,99.739998,1316600
"670","DHR","2018-01-19",100.199997,100.879997,100.040001,100.559998,100.559998,2872600
"671","DHR","2018-01-22",100.480003,100.709999,99.669998,99.970001,99.970001,2163200
"672","DHR","2018-01-23",100.169998,100.370003,99.690002,99.949997,99.949997,2383500
"673","DHR","2018-01-24",100.300003,101.699997,100.080002,101.379997,101.379997,2223600
"674","DHR","2018-01-25",101.75,103.010002,101.43,102.699997,102.699997,2134000
"675","DHR","2018-01-26",102.980003,103.82,102.779999,103.800003,103.800003,2433400
"676","DHR","2018-01-29",103.610001,104.220001,103.300003,103.690002,103.690002,2580500
"677","DHR","2018-01-30",102.639999,104.82,101.129997,101.599998,101.599998,3888500
"678","DHR","2018-01-31",101.910004,102.57,100.849998,101.279999,101.279999,3308900
"679","DHR","2018-02-01",100.919998,102.190002,100.5,101.860001,101.860001,2289200
"680","DHR","2018-02-02",101.269997,102.529999,101.269997,102.18,102.18,4556900
"681","DHR","2018-02-05",101.449997,101.849998,96.290001,96.699997,96.699997,4813100
"682","DHR","2018-02-06",95.300003,98.580002,94.75,97.050003,97.050003,6693900
"683","DHR","2018-02-07",96.379997,96.970001,94.75,95.25,95.25,5337000
"684","DHR","2018-02-08",95.400002,95.550003,92.139999,92.160004,92.160004,3443100
"685","DHR","2018-02-09",93.300003,95.279999,91.839996,94.459999,94.459999,3693600
"686","DHR","2018-02-12",95.129997,95.889999,94.599998,95.410004,95.410004,2247600
"687","DHR","2018-02-13",94.730003,95.449997,94.040001,94.980003,94.980003,2012600
"688","DHR","2018-02-14",94.389999,96.169998,94.120003,96.099998,96.099998,1504900
"689","DHR","2018-02-15",96.989998,97.779999,96.379997,97.470001,97.470001,1896600
"690","DHR","2018-02-16",97.339996,98.419998,96.82,97.540001,97.540001,1855200
"691","DIS","2018-01-17",111.199997,112.209999,110.57,111.970001,111.970001,7030700
"692","DIS","2018-01-18",111.739998,111.989998,110.199997,110.419998,110.419998,8070900
"693","DIS","2018-01-19",110.970001,111.089996,109.839996,110.589996,110.589996,10514300
"694","DIS","2018-01-22",110.269997,111.559998,110.059998,111.099998,111.099998,8073600
"695","DIS","2018-01-23",110.269997,111.139999,109.889999,110.410004,110.410004,7477300
"696","DIS","2018-01-24",110.959999,111.43,110.290001,110.5,110.5,7211800
"697","DIS","2018-01-25",110.599998,111.82,110.120003,110.550003,110.550003,6291000
"698","DIS","2018-01-26",110.809998,112.529999,110.669998,112.190002,112.190002,7743800
"699","DIS","2018-01-29",112.099998,112.449997,111.239998,111.540001,111.540001,6847800
"700","DIS","2018-01-30",111.419998,112.419998,110.099998,110.110001,110.110001,8393900
"701","DIS","2018-01-31",110.080002,110.120003,108.470001,108.669998,108.669998,9841400
"702","DIS","2018-02-01",108.620003,110.650002,107.360001,110.489998,110.489998,9518900
"703","DIS","2018-02-02",109.949997,110.580002,108.449997,108.699997,108.699997,9947700
"704","DIS","2018-02-05",107.099998,108.629997,104.010002,104.699997,104.699997,15107900
"705","DIS","2018-02-06",102.879997,106.199997,101.760002,106.169998,106.169998,17765100
"706","DIS","2018-02-07",107.830002,108.029999,104.410004,104.760002,104.760002,12445000
"707","DIS","2018-02-08",105.470001,105.82,101.190002,101.349998,101.349998,12667500
"708","DIS","2018-02-09",102.550003,103.75,100.260002,103.089996,103.089996,12479700
"709","DIS","2018-02-12",103.93,104.639999,102.099998,103.389999,103.389999,9584700
"710","DIS","2018-02-13",102.639999,104.309998,102.400002,104.120003,104.120003,8447900
"711","DIS","2018-02-14",103.489998,104.760002,102.690002,104.599998,104.599998,7425700
"712","DIS","2018-02-15",105.360001,105.57,103.93,105.18,105.18,6494700
"713","DIS","2018-02-16",105.190002,107.349998,105.190002,106.529999,106.529999,8735300
"714","DUK","2018-01-17",78.360001,78.699997,77.620003,78.410004,77.485451,4125200
"715","DUK","2018-01-18",78.639999,78.639999,77.050003,77.339996,76.428062,4757600
"716","DUK","2018-01-19",77.470001,77.82,76.639999,76.82,75.9142,4536700
"717","DUK","2018-01-22",77.160004,77.650002,76.849998,76.949997,76.042664,3720100
"718","DUK","2018-01-23",77.75,78.449997,77.239998,77.709999,76.793701,4033900
"719","DUK","2018-01-24",77.699997,77.730003,77.209999,77.239998,76.329247,3601700
"720","DUK","2018-01-25",77.230003,79.220001,77.199997,78.900002,77.969673,4842900
"721","DUK","2018-01-26",78.93,79.040001,78.059998,78.830002,77.900497,3944500
"722","DUK","2018-01-29",78.550003,78.57,77.169998,77.290001,76.378654,4901300
"723","DUK","2018-01-30",77.099998,77.910004,76.970001,77.660004,76.744293,3969200
"724","DUK","2018-01-31",77.779999,78.580002,77.25,78.5,77.574387,4007000
"725","DUK","2018-02-01",78.32,78.650002,76.669998,76.839996,75.93396,4328600
"726","DUK","2018-02-02",76.82,77.730003,76.43,76.529999,75.627617,4252400
"727","DUK","2018-02-05",76.650002,77.589996,75.730003,75.809998,74.916107,5852100
"728","DUK","2018-02-06",75.150002,75.25,72.93,74.489998,73.611671,7810800
"729","DUK","2018-02-07",74.459999,75.559998,74.18,74.400002,73.522736,4840400
"730","DUK","2018-02-08",74.089996,75.870003,73.800003,74.32,73.443672,6160100
"731","DUK","2018-02-09",74.32,76.720001,73.860001,76.099998,75.202682,6312300
"732","DUK","2018-02-12",76.120003,77.25,75.660004,76.809998,75.904312,4373100
"733","DUK","2018-02-13",76.540001,77.300003,75.82,77.080002,76.171135,3808000
"734","DUK","2018-02-14",76.620003,76.660004,75.449997,75.480003,74.590004,4563000
"735","DUK","2018-02-15",74.769997,76.209999,74.660004,76.199997,76.199997,3923800
"736","DUK","2018-02-16",76.07,76.889999,75.769997,76.699997,76.699997,3794100
"737","DWDP","2018-01-17",75.970001,76.349998,75.089996,75.769997,75.769997,7768200
"738","DWDP","2018-01-18",75.57,76.650002,75.120003,76.029999,76.029999,10220300
"739","DWDP","2018-01-19",76.489998,76.489998,75.760002,76.010002,76.010002,8179000
"740","DWDP","2018-01-22",75.790001,76.18,75.290001,76.18,76.18,6074500
"741","DWDP","2018-01-23",75.860001,76.370003,75.610001,76.139999,76.139999,5663600
"742","DWDP","2018-01-24",76.279999,77.080002,75.610001,76.010002,76.010002,9253700
"743","DWDP","2018-01-25",76.330002,76.970001,76.209999,76.650002,76.650002,6660100
"744","DWDP","2018-01-26",76.57,77.019997,75.260002,77.019997,77.019997,6201000
"745","DWDP","2018-01-29",77.019997,77.059998,75.830002,75.870003,75.870003,5883200
"746","DWDP","2018-01-30",75.489998,75.980003,74.919998,75.129997,75.129997,7536600
"747","DWDP","2018-01-31",75.379997,76.050003,74.790001,75.580002,75.580002,10170200
"748","DWDP","2018-02-01",74.68,76,73.43,73.5,73.5,13258400
"749","DWDP","2018-02-02",73.059998,73.290001,70.639999,70.889999,70.889999,12794600
"750","DWDP","2018-02-05",70.190002,71.870003,67.029999,67.839996,67.839996,19108800
"751","DWDP","2018-02-06",66.629997,71.949997,66.190002,71.889999,71.889999,23151900
"752","DWDP","2018-02-07",70.959999,72.139999,70.519997,70.599998,70.599998,11215100
"753","DWDP","2018-02-08",70.669998,71.480003,68.120003,68.209999,68.209999,13079300
"754","DWDP","2018-02-09",68.860001,70.220001,67.239998,69.480003,69.480003,13137500
"755","DWDP","2018-02-12",70.199997,72.050003,70.169998,71.839996,71.839996,10242500
"756","DWDP","2018-02-13",71.339996,71.75,70.599998,70.75,70.75,6619100
"757","DWDP","2018-02-14",69.989998,71.5,69.900002,71.330002,71.330002,7483400
"758","DWDP","2018-02-15",72.059998,72.25,70.879997,71.849998,71.849998,6405900
"759","DWDP","2018-02-16",71.660004,72.940002,71.510002,71.949997,71.949997,6925000
"760","EMR","2018-01-17",73.050003,73.779999,72.889999,73.07,72.573029,3276100
"761","EMR","2018-01-18",73.480003,73.949997,73,73.449997,72.950439,2356200
"762","EMR","2018-01-19",73.629997,73.800003,72.879997,73.139999,72.642555,3538100
"763","EMR","2018-01-22",72.940002,73.279999,72.349998,73.260002,72.761742,3521500
"764","EMR","2018-01-23",73.339996,73.849998,73.010002,73.120003,72.622688,3205600
"765","EMR","2018-01-24",73.540001,73.699997,72.160004,72.629997,72.136017,3284300
"766","EMR","2018-01-25",73.080002,73.199997,71.790001,72.68,72.185684,3293700
"767","EMR","2018-01-26",72.900002,74.050003,72.68,74.050003,73.546364,3587500
"768","EMR","2018-01-29",73.669998,73.870003,72.910004,72.989998,72.493568,2136400
"769","EMR","2018-01-30",72.43,72.910004,72.089996,72.470001,71.977112,2311600
"770","EMR","2018-01-31",72.949997,73.25,72.029999,72.230003,71.738747,5458100
"771","EMR","2018-02-01",71.43,73.099998,69.730003,72.580002,72.086365,3022200
"772","EMR","2018-02-02",71.860001,72.339996,70.510002,70.57,70.090034,4853000
"773","EMR","2018-02-05",70.019997,71.419998,68.220001,68.440002,67.974518,4426300
"774","EMR","2018-02-06",66.699997,71.379997,66,69.25,68.779007,7320400
"775","EMR","2018-02-07",69.410004,70.519997,68.730003,68.959999,68.490982,4045300
"776","EMR","2018-02-08",68.959999,69.120003,66.360001,66.400002,65.948395,4350200
"777","EMR","2018-02-09",67.5,69.769997,66.400002,69.07,68.600235,5979300
"778","EMR","2018-02-12",69.709999,71.059998,69.540001,70.309998,69.831795,5187900
"779","EMR","2018-02-13",69.889999,70.519997,69.400002,70.379997,69.901321,3542100
"780","EMR","2018-02-14",70.709999,71.910004,69.730003,71.309998,70.824997,5000200
"781","EMR","2018-02-15",71.93,72.589996,70.589996,71.5,71.5,4089400
"782","EMR","2018-02-16",71.379997,73.370003,71.330002,72.989998,72.989998,4726300
"783","EXC","2018-01-17",38.59,39.200001,38.549999,39.09,38.725609,5931000
"784","EXC","2018-01-18",39,39.080002,38.169998,38.59,38.23027,7048400
"785","EXC","2018-01-19",38.75,38.799999,37.900002,37.970001,37.616051,8464700
"786","EXC","2018-01-22",38.220001,38.630001,37.919998,38.049999,37.695305,9460800
"787","EXC","2018-01-23",38.419998,38.939999,38.32,38.529999,38.17083,6438400
"788","EXC","2018-01-24",38.470001,38.52,38.119999,38.209999,37.853813,5488700
"789","EXC","2018-01-25",38.34,38.77,38.25,38.68,38.319431,6889700
"790","EXC","2018-01-26",38.849998,38.950001,38.439999,38.860001,38.497757,7514700
"791","EXC","2018-01-29",38.709999,38.709999,38.16,38.330002,37.972698,4654000
"792","EXC","2018-01-30",38.330002,38.619999,38.09,38.290001,37.933067,4606900
"793","EXC","2018-01-31",38.299999,38.59,38.099998,38.509998,38.151016,10075700
"794","EXC","2018-02-01",38.529999,38.709999,37.77,37.84,37.487263,4894500
"795","EXC","2018-02-02",37.75,38.150002,37.639999,37.720001,37.368382,5533600
"796","EXC","2018-02-05",37.720001,38.07,36.830002,36.919998,36.575836,7002300
"797","EXC","2018-02-06",36.509998,36.82,35.57,36.470001,36.130035,12573000
"798","EXC","2018-02-07",36.470001,37.689999,36.09,36.150002,35.813019,8553400
"799","EXC","2018-02-08",36.16,36.849998,35.950001,35.98,35.6446,11328600
"800","EXC","2018-02-09",36.150002,37.099998,35.869999,36.860001,36.516399,10826800
"801","EXC","2018-02-12",36.900002,37.330002,36.560001,37.169998,36.823505,7420700
"802","EXC","2018-02-13",37.040001,37.18,36.419998,37.009998,36.664997,7408600
"803","EXC","2018-02-14",36.57,37.060001,36.220001,36.599998,36.599998,7662800
"804","EXC","2018-02-15",36.720001,37.509998,36.619999,37.5,37.5,6799200
"805","EXC","2018-02-16",37.599998,37.98,37.43,37.779999,37.779999,8604700
"806","F","2018-01-17",12.58,12.58,12.1,12.18,11.887262,132412500
"807","F","2018-01-18",12.18,12.2,12.02,12.07,11.779905,66541700
"808","F","2018-01-19",12.12,12.12,11.91,12,11.711588,51303700
"809","F","2018-01-22",12.02,12.08,11.9,12.02,11.731108,52851900
"810","F","2018-01-23",12.03,12.03,11.9,11.96,11.672549,51831000
"811","F","2018-01-24",12,12.09,11.92,12.05,11.760386,63300500
"812","F","2018-01-25",11.93,11.93,11.44,11.57,11.291923,114886800
"813","F","2018-01-26",11.59,11.7,11.5,11.65,11.37,52496000
"814","F","2018-01-29",11.42,11.47,11.11,11.12,11.12,55114000
"815","F","2018-01-30",11.09,11.23,11.05,11.06,11.06,52068200
"816","F","2018-01-31",11.09,11.12,10.9,10.97,10.97,57644600
"817","F","2018-02-01",10.95,11,10.85,10.92,10.92,41352200
"818","F","2018-02-02",10.88,10.88,10.62,10.71,10.71,72312900
"819","F","2018-02-05",10.78,10.8,10.24,10.24,10.24,96757000
"820","F","2018-02-06",10.27,10.79,10.19,10.76,10.76,139938100
"821","F","2018-02-07",10.75,11.04,10.7,10.76,10.76,68041800
"822","F","2018-02-08",10.79,10.86,10.42,10.43,10.43,73990700
"823","F","2018-02-09",10.57,10.64,10.24,10.53,10.53,72103600
"824","F","2018-02-12",10.67,10.82,10.54,10.7,10.7,49068900
"825","F","2018-02-13",10.63,10.69,10.53,10.59,10.59,36884500
"826","F","2018-02-14",10.55,10.75,10.5,10.74,10.74,27844300
"827","F","2018-02-15",10.8,10.8,10.64,10.76,10.76,28208300
"828","F","2018-02-16",10.7,10.82,10.52,10.61,10.61,40881400
"829","FB","2018-01-17",179.259995,179.320007,175.800003,177.600006,177.600006,27992400
"830","FB","2018-01-18",178.130005,180.979996,177.080002,179.800003,179.800003,23304900
"831","FB","2018-01-19",180.850006,182.369995,180.169998,181.289993,181.289993,26826500
"832","FB","2018-01-22",180.800003,185.389999,180.410004,185.369995,185.369995,21059500
"833","FB","2018-01-23",186.050003,189.550003,185.550003,189.350006,189.350006,25678800
"834","FB","2018-01-24",189.889999,190.660004,186.520004,186.550003,186.550003,24334500
"835","FB","2018-01-25",187.949997,188.619995,186.600006,187.479996,187.479996,17377700
"836","FB","2018-01-26",187.75,190,186.809998,190,190,17759200
"837","FB","2018-01-29",188.75,188.839996,185.630005,185.979996,185.979996,20453200
"838","FB","2018-01-30",187.619995,188.179993,181.839996,187.119995,187.119995,20858600
"839","FB","2018-01-31",188.369995,189.830002,185.220001,186.889999,186.889999,43275100
"840","FB","2018-02-01",188.220001,195.320007,187.889999,193.089996,193.089996,54211300
"841","FB","2018-02-02",192.039993,194.210007,189.979996,190.279999,190.279999,26677500
"842","FB","2018-02-05",186.929993,190.610001,180.610001,181.259995,181.259995,33128200
"843","FB","2018-02-06",178.570007,185.770004,177.740005,185.309998,185.309998,37758500
"844","FB","2018-02-07",184.149994,185.080002,179.949997,180.179993,180.179993,27601900
"845","FB","2018-02-08",181.009995,181.839996,171.479996,171.580002,171.580002,38478300
"846","FB","2018-02-09",174.759995,176.899994,167.179993,176.110001,176.110001,39887600
"847","FB","2018-02-12",177.059998,177.550003,171.839996,176.410004,176.410004,32092100
"848","FB","2018-02-13",175.619995,175.970001,173.100006,173.149994,173.149994,21809400
"849","FB","2018-02-14",173.449997,179.809998,173.210007,179.520004,179.520004,28929700
"850","FB","2018-02-15",180.5,180.5,176.839996,179.960007,179.960007,20922100
"851","FB","2018-02-16",178.990005,179.880005,176.300003,177.360001,177.360001,20645300
"852","FDX","2018-01-17",270.640015,271.899994,268.049988,271.48999,271.48999,1378100
"853","FDX","2018-01-18",272.269989,274.660004,270.649994,272.179993,272.179993,1903100
"854","FDX","2018-01-19",272.779999,274.380005,269.820007,274.320007,274.320007,1420400
"855","FDX","2018-01-22",273.049988,274.100006,271.299988,273.890015,273.890015,1006300
"856","FDX","2018-01-23",273.950012,273.950012,271.320007,272.019989,272.019989,1182800
"857","FDX","2018-01-24",272.440002,272.880005,268.820007,270.410004,270.410004,1421700
"858","FDX","2018-01-25",271.100006,271.100006,266.769989,268.040009,268.040009,1603500
"859","FDX","2018-01-26",268.51001,269,265.690002,268.850006,268.850006,1522200
"860","FDX","2018-01-29",267.5,270.549988,267.269989,267.690002,267.690002,1153300
"861","FDX","2018-01-30",266.540009,266.839996,259.51001,261.459991,261.459991,2455400
"862","FDX","2018-01-31",263.700012,267.170013,261.660004,262.480011,262.480011,1764600
"863","FDX","2018-02-01",258.149994,265.670013,257.329987,261.829987,261.829987,2318100
"864","FDX","2018-02-02",260.579987,261.23999,255.720001,255.869995,255.869995,1655000
"865","FDX","2018-02-05",252.479996,259.130005,248.360001,248.5,248.5,2315400
"866","FDX","2018-02-06",244.440002,254.119995,242.509995,250.179993,250.179993,3366200
"867","FDX","2018-02-07",248.960007,254.470001,248.509995,251.149994,251.149994,1520100
"868","FDX","2018-02-08",251.649994,251.649994,239.139999,239.270004,239.270004,2735400
"869","FDX","2018-02-09",235.699997,239,226.199997,235.320007,235.320007,5153300
"870","FDX","2018-02-12",236.809998,241.380005,235.399994,239.929993,239.929993,2667200
"871","FDX","2018-02-13",238.740005,241.529999,236.720001,240.320007,240.320007,1537700
"872","FDX","2018-02-14",239.75,242.330002,238.850006,240.820007,240.820007,1817100
"873","FDX","2018-02-15",241.919998,245.130005,238.669998,245.029999,245.029999,1707700
"874","FDX","2018-02-16",244,247.720001,242.600006,244.190002,244.190002,1463900
"875","FOX","2018-01-17",36.119999,36.540001,35.849998,36.490002,36.490002,3030900
"876","FOX","2018-01-18",36.439999,36.439999,35.650002,35.73,35.73,3525900
"877","FOX","2018-01-19",35.610001,36.259998,35.57,36.259998,36.259998,5556900
"878","FOX","2018-01-22",36.450001,37.07,35.990002,36.959999,36.959999,3586000
"879","FOX","2018-01-23",36.619999,37.32,36.59,37.189999,37.189999,3866100
"880","FOX","2018-01-24",37.349998,37.970001,37.220001,37.490002,37.490002,2569200
"881","FOX","2018-01-25",37.509998,37.84,37.389999,37.73,37.73,2565800
"882","FOX","2018-01-26",37.869999,38.43,37.439999,38.32,38.32,2511100
"883","FOX","2018-01-29",38.099998,38.52,38.099998,38.139999,38.139999,2415500
"884","FOX","2018-01-30",38.41,38.560001,37.849998,37.880001,37.880001,2268600
"885","FOX","2018-01-31",37.830002,37.84,36.259998,36.490002,36.490002,3546300
"886","FOX","2018-02-01",36.490002,37.150002,36.25,36.709999,36.709999,2743600
"887","FOX","2018-02-02",36.400002,36.93,36.09,36.220001,36.220001,2921100
"888","FOX","2018-02-05",36.060001,37.049999,35.549999,35.560001,35.560001,5306900
"889","FOX","2018-02-06",35.009998,36.439999,34.759998,36.419998,36.419998,7349300
"890","FOX","2018-02-07",36.41,36.959999,35.619999,35.700001,35.700001,4004200
"891","FOX","2018-02-08",35.68,35.959999,34.049999,34.09,34.09,4486400
"892","FOX","2018-02-09",34.380001,35.48,33.75,35.189999,35.189999,5539800
"893","FOX","2018-02-12",35.740002,36.389999,35.73,35.950001,35.950001,3098200
"894","FOX","2018-02-13",35.560001,36.380001,35.560001,36.189999,36.189999,1649900
"895","FOX","2018-02-14",35.990002,36.400002,35.799999,36.18,36.18,2274500
"896","FOX","2018-02-15",36.209999,36.73,36.139999,36.650002,36.650002,2019200
"897","FOX","2018-02-16",36.560001,37.259998,36.560001,37.040001,37.040001,2067500
